Sample ID,Grab ID,Profile ID,Sample Number,Collect DateTime,Depth (m),Site Type,Area,Locator,Site,Parameter,Value,Units,QualityId,Lab Qualifier,MDL,RDL,Text Value,Sample Info,Steward Note,Replicates,Replicate Of,Method,Date Analyzed,Data Source
137334,137334,54514,L44181-7,10/22/2007 08:55:00 AM,1,Large Lakes,Lake Union/Ship Canal,512,Ship Canal above locks,Total Phosphorus,0.0242,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F(03-03-013-003)C,10/25/2007,KCEL
78167,78167,42824,L62547-5,04/13/2015 02:07:00 PM,10,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Total Phosphorus,0.0156,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F,04/24/2015,KCEL
162495,,69886,L72304-5,05/15/2019 11:35:00 AM,,Streams and Rivers,Coal,442,Coal Creek upstream of 119th Ave SE,Total Nitrogen,0.41,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,05/22/2019,KCEL
23924,,7807,L23130-6,01/15/2002 11:11:00 AM,,Streams and Rivers,Pine Lake,A680,Pine Lake Creek mouth at E Lake Sammamish Pkwy,Storm Or Non-Storm,,none,2,,,,N,,,,,NONE,,KCEL
19917,,36063,L3894-13,06/20/1994 02:35:00 PM,,Streams and Rivers,Sammamish,486,Sammamish River at NE Marymoor Way,Turbidity,0.8,NTU,2,<RDL,0.5,1,,,,,,SM2130-B,,KCEL
24840,,35649,L27538-9,03/11/2003 12:34,,Streams and Rivers,Sammamish,486,Sammamish River at NE Marymoor Way,Total Suspended Solids,9.6,mg/L,2,,0.5,1,,,,,,SM2540-D (03-01-009-001),03/12/2003,KCEL
8431,8431,24111,7715285,09/13/1977 12:00:00 AM,1,Streams and Rivers,Cedar,A438,Cedar River at SE Jones Rd,Ammonia Nitrogen,0.002,mg/L,2,,,,.002||King County Nstream Database/RVL,,,,,,,KCEL
90060,90060,44633,L53513-13,06/28/2011 12:42:00 PM,10.2,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Total Suspended Solids,1.6,mg/L,2,,0.5,1,,,,,,SM2540-D,07/07/2011,KCEL
108862,108862,47511,L6636-43,08/02/1995 14:42,5,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Nitrite + Nitrate Nitrogen,,mg/L,2,<MDL,0.05,0.1,,,,,,SM4500-NO3-F,,KCEL
38159,38159,40770,L25881-47,09/17/2002 12:02:00 PM,10,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Conductivity  Field,107,umhos/cm,2,,,,,,,,,,,KCEL
82492,82492,43723,L57506-10,03/11/2013 10:37,1,Large Lakes,Lake Washington,804,Lake Washington north end,Total Nitrogen,0.474,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,03/14/2013,KCEL
153017,153017,61831,8415084,02/16/1984 12:00:00 AM,1,Streams and Rivers,Duwamish,309,Duwamish at E Marginal Way,pH,7.2,pH,2,,,,7.2||King County Nstream Database/RS4,,,,,,,KCEL
101565,101565,46645,L8834-15,06/18/1996 12:28:00 PM,3,Large Lakes,Lake Sammamish,M621,Lake Sammamish near Pine Lake Creek,Turbidity  Field,0,NTU,2,,,,,,,,,NONE,,KCEL
124244,124244,49827,L49304-30,10/13/2009 10:21:00 AM,5.3,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Total Nitrogen,0.185,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,10/15/2009,KCEL
31097,,22396,L53305-8,06/06/2011 12:52,,Streams and Rivers,Sammamish,0450CC,Sammamish River at NE 145th St,Storm Or Non-Storm,,none,2,,,,N,,,,,NONE,,KCEL
117394,117394,49582,L38749-152,04/03/2006 14:16,8,Large Lakes,Lake Washington,840,Lake Washington east of Mercer Island,pH  Field,8.8,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
132379,132379,51347,L66197-23,09/13/2016 09:23:00 AM,8,Large Lakes,Lake Union/Ship Canal,540,Ship Canal near Montlake Bridge,Temperature,19.7,deg C,2,,,,,,,,,KCEL SOP# 245,09/13/2016,KCEL
78922,78922,42657,L6637-3,08/02/1995 16:10,1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Dissolved Oxygen  Field,8.69,mg/L,2,,,,,,,,,NONE,,KCEL
114907,114906,49087,L46775-118,10/13/2008 12:20:00 PM,1,Large Lakes,Lake Washington,832,Lake Washington near Coal Creek,Dissolved Oxygen  Field,8.8,mg/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
72218,72218,41622,L9808-9,11/05/1996 9:16,50,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Turbidity  Field,0,NTU,2,,,,,,,,,NONE,,KCEL
83195,83195,44680,L12370-3,12/02/1997 9:42,5,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Nitrite + Nitrate Nitrogen,0.199,mg/L,2,,0.05,0.1,,,,,,SM4500-NO3-F,,KCEL
127962,127962,49609,L68195-90,07/11/2017 11:36,11.1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Dissolved Oxygen Saturation  Field,95.9,%,2,,,,,,,,,KCEL SOP# 245,07/11/2017,KCEL
96801,96801,45014,L31437-35,04/05/2004 12:18,2.5,Large Lakes,Lake Sammamish,614,Lake Sammamish near Issaquah Creek,Dissolved Oxygen  Field,12.8,mg/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
69730,69730,42346,L63526-22,08/26/2015 12:20:00 PM,15.2,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Total Nitrogen,0.313,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,09/04/2015,KCEL
21739,,39026,L8747-7,06/10/1996 11:25,,Streams and Rivers,Sammamish,450,Sammamish River mouth at 68th Ave NE,Nitrite + Nitrate Nitrogen,0.452,mg/L,2,,0.05,0.1,,,,,,SM4500-NO3-F,,KCEL
25497,,29796,L30672-6,01/14/2004 10:35:00 AM,,Streams and Rivers,Springbrook/Black River,317,Springbrook Creek mouth at SW 16th St,Total Suspended Solids,7.3,mg/L,2,,0.5,1,,,,,,SM2540-D (03-01-009-002),01/16/2003,KCEL
19181,,10886,L16755-10,11/08/1999 13:50,,Streams and Rivers,Bear,C484,Bear Creek at NE 95th St,Fecal Coliform,41,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,11/09/1999,KCEL
39185,39185,40732,L36424-67,08/02/2005 13:40,8.9,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Temperature,15.7,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
156208,156208,68228,L70190-33,05/29/2018 10:44:00 AM,11,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Conductivity  Field,94.3,umhos/cm,1,,0.5,10,,,,,,KCEL SOP# 245,05/29/2018,KCEL
45855,45855,41553,8700791,02/04/1987 0:00,20,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Ammonia Nitrogen,0.003,mg/L,2,,,,.003||King County Lakes Database/B53301,,,,,,,KCEL
117189,117189,50148,L36422-104,08/01/2005 11:17,13.6,Large Lakes,Lake Washington,840,Lake Washington east of Mercer Island,Temperature,13.8,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
26399,,4095,L34672-2,02/15/2005 10:17:00 AM,,Streams and Rivers,Tibbetts,X630,Tibbetts Creek mouth at footbridge,Dissolved Oxygen  Field,12.2,mg/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
104479,104479,47441,L17759-43,05/01/2000 13:20,5,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Turbidity,1,NTU,2,<RDL,0.5,1,,,,,,SM2130-B (03-01-011-001),05/02/2000,KCEL
81096,81096,43851,L14295-13,10/06/1998 10:17,1,Large Lakes,Lake Washington,804,Lake Washington north end,Secchi Transparency,3.8,m,2,,,,,,,,,NONE,,KCEL
151454,151454,59076,L69118-14,11/29/2017 11:08:00 AM,13.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,8.5,mg/L,1,,0.5,1,,,,,,KCEL SOP# 245,11/29/2017,KCEL
93809,93808,44287,L68447-78,08/14/2017 12:18:00 PM,7.1,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Conductivity  Field,103,umhos/cm,2,,0.5,10,,,,,,KCEL SOP# 245,08/14/2017,KCEL
34078,,24244,L62996-3,07/15/2015 08:08:00 AM,,Streams and Rivers,Tahlequah,VA37A,Tahlequah Creek mouth at SW Pohl Rd,Orthophosphate Phosphorus,0.0261,mg/L,2,,0.0005,0.002,,,,,,SM4500-P-F,07/16/2015,KCEL
14340,14340,35727,8809644,09/13/1988 12:00:00 AM,1,Streams and Rivers,Swamp,470,Swamp Creek mouth at Bothell Way NE,Turbidity,2,NTU,2,,,,2.0||King County Nstream Database/B53311,,,,,,,KCEL
22301,,32262,L17470-17,03/13/2000 12:30:00 PM,,Streams and Rivers,Forbes,456,Forbes Creek backwater,Fecal Coliform,12,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,03/14/2000,KCEL
40927,40927,40885,L46652-19,10/14/2008 11:15:00 AM,10,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Total Nitrogen,0.209,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (331V3)C,10/22/2008,KCEL
125312,125312,50244,L54358-30,10/12/2011 12:58,4.9,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Total Suspended Solids,1,mg/L,2,<RDL,0.5,1,,,,,,SM2540-D,10/14/2011,KCEL
44205,44205,41085,L62737-46,05/11/2015 9:21,10,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Total Nitrogen,0.399,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,05/26/2015,KCEL
120798,120798,49728,L27543-12,03/03/2003 13:01,1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,96.2,umhos/cm,2,,,,,,,,,,,KCEL
115197,,49355,L23689-16,03/20/2002 12:00:00 AM,,Large Lakes,Lake Washington,832,Lake Washington near Coal Creek,Chlorophyll a,14.5,ug/L,2,,0.15,0.3,,,,,,EPA446.0 (03-02-002-002),03/28/2002,KCEL
17885,,5881,L13359-2,05/11/1998 9:40,,Streams and Rivers,McAleer,A432,McAleer at Bothell Way NE,Ammonia Nitrogen,,mg/L,2,<MDL,0.02,0.04,,,,,,SM4500-NH3-H,05/13/1998,KCEL
60843,60843,41799,L34020-8,12/13/2004 02:39:00 PM,30,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Chlorophyll a,1.24,ug/L,2,,0.5,1,,,,,,EPA446.0 (03-02-002S-003),12/28/2004,KCEL
84856,84856,44643,L29117-10,08/04/2003 9:41,46.2,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Ammonia Nitrogen,,mg/L,3,<MDL H,0.01,0.02,Analyzed two days past holding time for freezing,,,,,SM4500-NH3-G (03-03-012-002),08/20/2003,KCEL
152891,152891,61542,7916180,12/05/1979 0:00,1,Streams and Rivers,Duwamish,309,Duwamish at E Marginal Way,Temperature,7,deg C,2,,,,7.0||King County Nstream Database/RVL,,,,,,,KCEL
72425,72425,42720,8703580,04/21/1987 12:00:00 AM,5,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Orthophosphate Phosphorus,0.001,mg/L,2,,,,.001||King County Lakes Database/B53301,,,,,,,KCEL
153088,,61894,L36338-3,08/10/2005 10:35,,Streams and Rivers,Duwamish,309,Duwamish at E Marginal Way,Dissolved Oxygen  Field,9.6,mg/L,6,E,0.5,1,DO end check failed  118%.,,,,,Hydrolab (02-01-005-002),,KCEL
24053,,5575,L23625-12,04/09/2002 11:54,,Streams and Rivers,Ebright,A685,Ebright Creek mouth at E Lake Sammamish Pkwy,Dissolved Oxygen  Field,11.6,mg/L,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
137353,137353,54300,L45226-14,03/10/2008 8:43,5,Large Lakes,Lake Union/Ship Canal,512,Ship Canal above locks,Total Phosphorus,0.015,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F(331V3)C,03/13/2008,KCEL
79742,79742,42701,8904165,03/07/1989 0:00,1,Large Lakes,Lake Washington,807,Lake Washington Juanita Bay,Temperature,5.9,deg C,2,,,,5.9||King County Lakes Database/B53301,,,,,,,KCEL
12840,12840,21571,8606373,07/17/1986 12:00:00 AM,1,Streams and Rivers,Soos,A320,Soos Creek mouth below Soos Creek Hatchery,Nitrite + Nitrate Nitrogen,0.688,mg/L,2,,,,.688||King County Nstream Database/B53311,,,,,,,KCEL
152746,,59710,L36338-7,08/10/2005 13:00,,Streams and Rivers,Cedar,X438,Cedar River mouth,Ammonia Nitrogen,0.0324,mg/L,2,,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-003),08/11/2005,KCEL
86733,86733,44282,L41160-5,11/07/2006 9:49,5,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Dissolved Oxygen  Field,9.5,mg/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
28066,,23810,L41454-2,01/07/2007 0:00,,Streams and Rivers,Ravensdale,LSIN9,Ravensdale mouth,Total Suspended Solids,1.1,mg/L,2,,0.5,1,,,,,,SM2540-D (03-01-009-002),01/09/2007,KCEL
28501,,34621,L42989-5,12/03/2007 12:06,,Streams and Rivers,Crisp,321,Crisp Creek mouth at SE Green Valley Rd,Temperature,8.4,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
15883,15883,29907,9110943,07/17/1991 12:00:00 AM,1,Streams and Rivers,Green,311,Green River at Interurban,Turbidity,2,NTU,2,,,,2.0||King County Nstream Database/B53311,,,,,L,,KCEL
150143,150143,58393,8513022,01/29/1985 12:00:00 AM,5,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Conductivity,62,umhos/cm,2,,,,62||King County Lakes Database/B53202,,,,,,,KCEL
26475,,21262,L34913-10,03/14/2005 12:33:00 PM,,Streams and Rivers,Bear,C484,Bear Creek at NE 95th St,Ammonia Nitrogen,0.01,mg/L,2,<RDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-002),03/15/2005,KCEL
119203,119203,50112,L8916-30,07/01/1996 14:27,25,Large Lakes,Lake Washington,840,Lake Washington east of Mercer Island,Total Phosphorus,0.07,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B E,,KCEL
76249,76249,42951,L51605-5,08/24/2010 08:51:00 AM,3,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,pH  Field,7.87,pH,2,,,,,,,,,HYDROLAB,,KCEL
37480,37480,40860,L18253-22,07/05/2000 11:05,10,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Nitrite + Nitrate Nitrogen,0.297,mg/L,2,,0.02,0.04,,,,,,SM4500-NO3-F (03-03-012-001),07/07/2000,KCEL
162493,,69862,L72304-4,05/15/2019 11:00:00 AM,,Streams and Rivers,Cedar,438,Cedar River at Bronson Way N,Dissolved Oxygen  Field,12,mg/L,2,,0.5,1,,,,,,KCEL SOP# 245,05/15/2019,KCEL
30795,,28055,L51816-6,10/04/2010 9:51,,Streams and Rivers,Jenkins,D320,Jenkins Creek at Kent Black Diamond Rd SE,Total Suspended Solids,2.7,mg/L,2,,0.5,1,,,,,,SM2540-D,10/07/2010,KCEL
121548,121548,50552,L35381-34,05/02/2005 11:04,15,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Orthophosphate Phosphorus,,mg/L,2,<MDL,0.002,0.005,,,,,,SM4500-P-F (03-03-012-003),05/04/2005,KCEL
31614,,20118,L55640-4,05/07/2012 11:18,,Streams and Rivers,Green,B319,Green River at 212th Way SE,Conductivity  Field,40.1,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,,KCEL
144120,,55880,L46948-9,11/19/2008 11:50:00 AM,,Marine Intertidal,Central Puget Sound,NTFK01,Redondo Beach,Enterococcus,19,CFU/100ml,1,,,,,,,,,SM 9230C 20TH (SOP 512V0),11/21/2008,KCEL
21329,,18072,L7508-1,12/12/1995 12:20,,Streams and Rivers,Tibbetts,A630,Tibbetts Creek,Turbidity,6.7,NTU,2,,0.5,1,,,,,,SM2130-B,,KCEL
17954,,17463,L13534-6,06/23/1998 10:50:00 AM,,Streams and Rivers,Green,B319,Green River at 212th Way SE,Nitrite + Nitrate Nitrogen,0.154,mg/L,2,,0.05,0.1,,,,,,SM4500-NO3-F,06/24/1998,KCEL
156081,156081,68224,L70191-36,05/30/2018 11:38:00 AM,3.1,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Conductivity  Field,102,umhos/cm,1,,0.5,10,,,,,,KCEL SOP# 245,05/30/2018,KCEL
47727,47727,42125,L23547-9,03/05/2002 11:46,5,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Ammonia Nitrogen,,mg/L,2,<MDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-001),03/14/2002,KCEL
45570,45570,40824,L9809-25,11/06/1996 13:54,20,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Temperature,11.8,deg C,2,,,,,,,,,NONE,,KCEL
76879,76879,43377,L55813-9,05/30/2012 08:46:00 AM,6,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Temperature,14.6,deg C,2,,,,,,,,,HYDROLAB,,KCEL
9147,9147,31656,7915892,09/27/1979 12:00:00 AM,1,Streams and Rivers,Issaquah,631,Issaquah Creek mouth at NW Sammamish Rd,Nitrite + Nitrate Nitrogen,0.637,mg/L,2,,,,.637||King County Nstream Database/RS2,,,,,,,KCEL
48578,48578,42257,L3278-5,03/22/1994 11:14:00 AM,1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,12.4,mg/L,2,,,,,,,,,Hydro lab Probe,,KCEL
94880,94880,45174,L43960-8,09/24/2007 10:46:00 AM,1,Large Lakes,Lake Washington,814,Lake Washington Yarrow Bay,Chlorophyll a,2.8,ug/L,2,,0.83,1.67,,,,,,EPA446.0 (03-02-002S-004),10/12/2007,KCEL
42449,42449,40965,L53565-8,06/29/2011 11:29:00 AM,13,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Dissolved Oxygen  Field,8.6,mg/L,2,,0.5,1,,,,,,HYDROLAB,,KCEL
17900,,25251,L13360-5,05/12/1998 10:45,,Streams and Rivers,Crisp,F321,Crisp Creek below hatchery intake,Total Suspended Solids,0.9,mg/L,2,<RDL,0.5,1,,,,,,SM2540-D,05/15/1998,KCEL
114301,114301,49281,L21069-48,05/22/2001 12:05:00 PM,4,Large Lakes,Lake Washington,832,Lake Washington near Coal Creek,Dissolved Oxygen Saturation  Field,105,%,2,,,,,,,,,,,KCEL
154344,,62163,L37745-12,12/14/2005 01:56:00 PM,,Streams and Rivers,Kelsey,D444,Kelsey Creek at Kelsey Creek Park,Total Phosphorus,0.0578,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B FMOD(03-03-013-002),12/16/2005,KCEL
119444,,49925,L11369-60,07/01/1997 11:43,,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Pheophytin a,0.53,mg/m3,2,,0.01,0.05,,,,,,SM10200-H,,KCEL
95196,95196,44986,L30863-13,02/02/2004 11:14,1,Large Lakes,Lake Washington,814,Lake Washington Yarrow Bay,Turbidity,0.91,NTU,2,<RDL,0.5,2,,,,,,SM2130-B (03-01-011-003),02/03/2004,KCEL
151494,151494,59080,L69117-30,11/27/2017 09:47:00 AM,10,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Dissolved Oxygen  Field,10,mg/L,1,,0.5,1,,,,,,KCEL SOP# 245,11/27/2017,KCEL
153414,153414,61062,8115012,01/21/1981 12:00:00 AM,1,Streams and Rivers,Juanita,C446,Juanita Creek at NE 132nd St,Temperature,9.8,deg C,2,,,,9.8||King County Nstream Database/RS3,,,,,,,KCEL
131994,131994,51364,L58666-9,09/10/2013 9:20,8,Large Lakes,Lake Union/Ship Canal,540,Ship Canal near Montlake Bridge,Total Phosphorus,0.0191,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F,09/20/2013,KCEL
79809,79809,42748,L4816-6,11/02/1994 11:49,1,Large Lakes,Lake Washington,807,Lake Washington Juanita Bay,Total Phosphorus,0.012,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B E,,KCEL
31767,,3091,L56073-4,08/07/2012 8:27,,Streams and Rivers,Mileta,VA45A,Mileta Creek at Dockton Rd SW,Turbidity,24.5,NTU,2,,0.2,0.5,,,,,,SM2130-B,08/08/2012,KCEL
97578,,45166,L7449-28,12/05/1995 10:25,,Large Lakes,Lake Sammamish,614,Lake Sammamish near Issaquah Creek,Pheophytin a,0.02,mg/m3,2,<RDL,0.01,0.05,,,,,,SM10200-H,,KCEL
90770,90770,44529,L56507-30,09/12/2012 10:54,13.6,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Conductivity  Field,91.4,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,,KCEL
126797,126797,49686,L62408-32,03/24/2015 01:27:00 PM,15,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Total Nitrogen,0.238,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,03/31/2015,KCEL
51915,51915,42261,L50492-43,03/23/2010 10:11:00 AM,20,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,10.3,mg/L,2,,0.5,1,,,,,,HYDROLAB,,KCEL
69439,,42218,L62831-28,05/28/2015 12:10:00 PM,,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Sampling Method,,none,2,,,,11042,,,,,NONE,,KCEL
82714,82714,44146,L63092-104,06/22/2015 02:25:00 PM,8.1,Large Lakes,Lake Washington,804,Lake Washington north end,Dissolved Oxygen Saturation  Field,115,%,2,,,,,,,,,KCEL SOP# 245,06/22/2015,KCEL
67340,67340,42158,L57268-51,01/14/2013 11:40:00 AM,13,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Temperature,7.71,deg C,2,,,,,,,,,HYDROLAB,01/14/2013,KCEL
22051,,23462,L9853-8,11/13/1996 11:12:00 AM,,Streams and Rivers,Covington,C320,Covington Creek at SE Auburn-Black Diamond Rd,Total Suspended Solids,2,mg/L,2,,0.5,1,,,,,,SM2540-D,,KCEL
123601,123601,49670,L46653-116,09/22/2008 01:17:00 PM,7,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Chlorophyll  Field,3.1,ug/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
80802,80802,43345,L25113-16,08/05/2002 10:12,1,Large Lakes,Lake Washington,807,Lake Washington Juanita Bay,Total Phosphorus,0.0094,mg/L,2,<RDL,0.005,0.01,,,,,,SM4500-P-B FMOD(03-03-013-001),08/13/2002,KCEL
34274,,3668,L63662-3,09/14/2015 11:50:00 AM,,Streams and Rivers,Idylwood,A620,Idylwood Creek mouth at Idylwood Park,Fecal Coliform,86,CFU/100ml,2,,,,,,,,,SM 9222D 20TH,09/15/2015,KCEL
133390,133390,52751,L40660-2,10/16/2006 01:33:00 PM,1,Large Lakes,Lake Union/Ship Canal,536,Ship Canal under I-5 bridge,Total Phosphorus,0.0098,mg/L,2,<RDL,0.005,0.01,,,,,,SM4500-P-B FMOD(03-03-013-002),10/19/2006,KCEL
60091,60091,42106,L29749-54,09/02/2003 13:44,1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen  Field,8.99,mg/L,2,,,,,,,,,,,KCEL
2364,,831,L62820-2,05/20/2015 08:25:00 AM,,Marine Intertidal,Central Puget Sound,LSHV01,Alki Beach,Ammonia Nitrogen,0.0301,mg/L,1,,0.002,0.01,,,,,,KEROUEL & AMINOT 1997,05/21/2015,KCEL
57545,57545,41381,L8920-13,07/02/1996 12:23,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Temperature,8.03,deg C,2,,,,,,,,,NONE,,KCEL
83175,83175,44244,L12163-4,11/04/1997 10:34,10.1,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Dissolved Oxygen  Field,9.4,mg/L,2,,,,,,,,,NONE,,KCEL
14431,14431,37605,8810634,10/17/1988 12:00:00 AM,1,Streams and Rivers,Green,311,Green River at Interurban,Dissolved Oxygen,9.61,mg/L,2,,,,9.61||King County Nstream Database/B53311,,,,,,,KCEL
30863,,25388,L52217-1,12/06/2010 9:37,,Streams and Rivers,Pipers,KSHZ06,Pipers Creek mouth,Orthophosphate Phosphorus,0.048,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F,12/08/2010,KCEL
126651,126651,49621,L61281-57,09/15/2014 12:07:00 PM,3,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,pH  Field,7.95,pH,2,,,,,,,,,HYDROLAB,09/15/2014,KCEL
15678,15678,26285,9106128,02/27/1991 12:00:00 AM,1,Streams and Rivers,Green,3106,Green River at Starfire Way,Conductivity,59,umhos/cm,2,,,,59||King County Nstream Database/B53311,,,,,L,,KCEL
48391,48391,42245,L30866-13,02/03/2004 10:24,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Total Nitrogen,0.524,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-001),02/05/2004,KCEL
144786,,56962,L24133-9,04/29/2002 02:15:00 PM,,Marine Intertidal,Central Puget Sound,MSJL01,Vashon Outfall Beach,Ammonia Nitrogen,0.019,mg/L,1,<RDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-001),05/09/2002,KCEL
88060,88060,44243,L46499-29,08/25/2008 10:06:00 AM,22,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Chlorophyll  Field,1.9,ug/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
31045,,35547,L53119-10,05/02/2011 12:00,,Streams and Rivers,Sammamish,486,Sammamish River at NE Marymoor Way,Total Phosphorus,0.0096,mg/L,2,<RDL,0.005,0.01,,,,,,SM4500-P-B F,05/03/2011,KCEL
56561,56561,42167,L66198-41,09/12/2016 10:07,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,pH  Field,6.52,pH,2,,,,,,,,,KCEL SOP# 245,09/12/2016,KCEL
13459,13459,31934,8704732,06/09/1987 0:00,1,Streams and Rivers,Juanita,446,Juanita Creek mouth at NE Juanita Dr,Fecal Coliform,580,ORG/100ml,2,,,,580||King County Nstream Database/B53311,,,,,F,,KCEL
80440,80440,42721,L41160-35,11/07/2006 11:14,3,Large Lakes,Lake Washington,807,Lake Washington Juanita Bay,Conductivity  Field,102,umhos/cm,2,,0.5,10,,,,,,Hydrolab (02-01-005-002),,KCEL
20279,,34954,L4853-10,10/31/1994 01:35:00 PM,,Streams and Rivers,Forbes,456,Forbes Creek backwater,Total Nitrogen,0.798,mg/L,2,,0.05,0.1,,,,,,METRO-CONV-451.0,,KCEL
40799,40799,41007,L46087-57,07/15/2008 12:31:00 PM,18,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Chlorophyll  Field,3,ug/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
108103,108103,47576,L45484-81,04/14/2008 11:28:00 AM,22,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Dissolved Oxygen Saturation  Field,108,%,2,,,,,,,,,HYDROLAB (SOP 205V4),,KCEL
21922,,36637,L9412-10,09/09/1996 13:00,,Streams and Rivers,Bear,484,Bear Creek downstream of Redmond Way,Temperature,15.7,deg C,2,,,,,,,,,NONE,,KCEL
81416,81416,43814,L23831-13,04/01/2002 13:34,3.9,Large Lakes,Lake Washington,804,Lake Washington north end,Dissolved Oxygen  Field,12.6,mg/L,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
